"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"MA000067161","TOLIARA, MA","2017-03-06",,"29.7","36.2","24.5"
"MA000067161","TOLIARA, MA","2017-03-07",,"32.5","36.5","25.1"
"MA000067161","TOLIARA, MA","2017-03-08",,"33.0","37.2",
"MA000067161","TOLIARA, MA","2017-03-09",,"25.6","37.2",
"MA000067161","TOLIARA, MA","2017-03-10","3.0","25.1","29.7","21.7"
"MA000067161","TOLIARA, MA","2017-03-11","1.0","27.1","29.7","21.4"
"MA000067161","TOLIARA, MA","2017-03-12","0.0","25.2","29.5","19.5"
"MA000067161","TOLIARA, MA","2017-03-13",,"25.8",,"21.0"
"MA000067161","TOLIARA, MA","2017-03-18",,"30.1","37.6","24.8"
"MA000067161","TOLIARA, MA","2017-03-20",,"30.7",,"25.0"
"MA000067161","TOLIARA, MA","2017-03-21",,"28.0","37.3","24.7"
